PV,Hydropower
0.002387,0.004704578
0,0.53370913
0,0.459648493
0,0.554869312
0,1.782159874
0,0.62892995
0,0.893432226
0,1.189674775
0,1.126194229
0,1.126194229
0,1.147354411
0,1.485917325
0,1.602298326
0,0.173986034
0,-0.016455605
0,0.459648493
0,0.512548948
0,0.53370913
0,1.052133591
0,0.650090132
0,-0.037615787
0,-0.037615787
0,-0.079936151
0,0.015284669
0,0.396167946
0,0.62892995
0,0.258626763
0,0.099925397
0,0.099925397
0,0.195146216
0,0.607769767
0,1.168514593
0,1.083873865
0.009,1.782159874
0.009,1.983181604
0.009,1.919701058
0.009,1.147354411
0.035565,0.015284669
0.035565,0.755891042
0.035565,0.3326874
0.035565,0.195146216
0.18352,0.142245761
0.18352,0.015284669
0.18352,0.163405943
0.18352,0.258626763
0.3667,0.692410496
0.3667,0.258626763
0.3667,0.015284669
0.3667,0.650090132
0.52813,0.607769767
0.52813,0.755891042
0.52813,1.686939054
0.52813,1.401276596
0.6557,0.216306399
0.6557,0.057605033
0.6557,0.163405943
0.6557,0.078765215
0.74196,0.121085579
0.74196,0.671250314
0.74196,0.417328129
0.74196,0.173986034
0.78157,0.057605033
0.78157,0.142245761
0.78157,0.512548948
0.78157,0.73473086
0.78109,1.380116414
0.78109,0.893432226
0.78109,0.755891042
0.78109,0.777051224
0.73817,0.597189676
0.73817,0.173986034
0.73817,0.279786945
0.73817,0.73473086
0.65213,0.216306399
0.65213,0.078765215
0.65213,0.173986034
0.65213,0.036444851
0.52896,1.030973409
0.52896,0.576029494
0.52896,0.554869312
0.52896,0.163405943
0.37383,0.078765215
0.37383,0.777051224
0.37383,0.650090132
0.37383,0.851111862
0.19835,1.348376141
0.19835,0.872272044
0.19835,0.73473086
0.19835,0.036444851
0.04013,0.195146216
0.04013,0.078765215
0.04013,0.396167946
0.04013,0.713570678
0.013261,0.015284669
0.013261,0.163405943
0.013261,0.015284669
0.013261,0.142245761
0,0.650090132
0,1.983181604
0,1.083873865
0,0.607769767
0,0.755891042
0,1.919701058
0,1.919701058
0,2.14188297
0,2.173623243
0,1.760999692
0,1.602298326
0,1.401276596
0,0.396167946
0,0.036444851
0,0.671250314
0,0.459648493
0,0.237466581
0,0.53370913
0,0.53370913
0,0.53370913
0,1.052133591
0,0.829951679
0,0.554869312
0,0.53370913
0,0.3326874
0,-0.17515697
0,-0.079936151
0,0.459648493
0,0.237466581
0,0.099925397
0,-0.17515697
0,-0.079936151
0.0058696,1.030973409
0.0058696,1.24257523
0.0058696,2.787268524
0.0058696,1.009813227
0.006,-0.079936151
0.006,-0.196317152
0.006,-0.058775969
0.006,-0.238637517
0.14039,-0.058775969
0.14039,0.73473086
0.14039,1.052133591
0.14039,0.375007764
0.17157,0.512548948
0.17157,0.459648493
0.17157,0.396167946
0.17157,-0.058775969
0.26687,0.078765215
0.26687,1.485917325
0.26687,0.713570678
0.26687,0.3326874
0.37713,-0.058775969
0.37713,0.142245761
0.37713,0.438488311
0.37713,1.898540875
0.41252,1.231995139
0.41252,1.126194229
0.41252,0.396167946
0.41252,0.576029494
0.4227,0.808791497
0.4227,3.009450436
0.4227,1.464757142
0.4227,2.14188297
0.38748,2.459285701
0.38748,2.258263971
0.38748,1.126194229
0.38748,0.62892995
0.44561,-0.037615787
0.44561,-0.132836606
0.44561,0.53370913
0.44561,0.216306399
0.32243,-0.016455605
0.32243,-0.132836606
0.32243,-0.016455605
0.32243,-0.037615787
0.25622,-0.132836606
0.25622,0.554869312
0.25622,0.173986034
0.25622,-0.016455605
0.098565,-0.153996788
0.098565,-0.037615787
0.098565,0.893432226
0.098565,2.575666703
0.023043,2.491025974
0.023043,1.803320056
0.023043,1.581138144
0.023043,0.914592408
0.016696,1.369536323
0.016696,1.094453956
0.016696,0.755891042
0.016696,0.893432226
0.0023913,0.988653045
0.0023913,1.231995139
0.0023913,1.094453956
0.0023913,0.988653045
0,0.121085579
0,0.512548948
0,0.015284669
0,-0.037615787
0,-0.101096333
0,0.692410496
0,1.422436778
0,1.856220511
0,2.395805155
0,1.898540875
0,1.760999692
0,1.73983951
0,0.946332681
0,0.554869312
0,0.375007764
0,0.576029494
0,0.195146216
0,-0.122256515
0,-0.122256515
0,-0.101096333
0,0.142245761
0,-0.122256515
0,0.787631315
0,0.195146216
0,-0.016455605
0,-0.153996788
0,-0.016455605
0,-0.153996788
0,0.057605033
0,0.512548948
0,0.258626763
0,0.576029494
0.002813,1.401276596
0.002813,1.84564042
0.002813,1.73983951
0.002813,1.189674775
0.058217,1.009813227
0.058217,0.004704578
0.058217,-0.058775969
0.058217,-0.17515697
0.20578,-0.058775969
0.20578,-0.143416697
0.20578,0.036444851
0.20578,0.512548948
0.028478,0.004704578
0.028478,-0.079936151
0.028478,-0.143416697
0.028478,-0.101096333
0.31857,-0.101096333
0.31857,0.258626763
0.31857,1.126194229
0.31857,0.554869312
0.24717,0.576029494
0.24717,0.470228584
0.24717,0.300947127
0.24717,-0.016455605
0.19148,0.057605033
0.19148,0.53370913
0.19148,-0.016455605
0.19148,-0.037615787
0.21713,-0.101096333
0.21713,-0.101096333
0.21713,-0.037615787
0.21713,0.057605033
0.29013,0.53370913
0.29013,0.417328129
0.29013,0.512548948
0.29013,0.554869312
0.14317,0.438488311
0.14317,0.576029494
0.14317,0.755891042
0.14317,1.083873865
0.20648,0.650090132
0.20648,0.3326874
0.20648,0.004704578
0.20648,-0.143416697
0.12517,0.004704578
0.12517,0.216306399
0.12517,0.491388766
0.12517,0.015284669
0.079739,-0.122256515
0.079739,-0.016455605
0.079739,-0.143416697
0.079739,-0.037615787
0.053522,0.258626763
0.053522,0.470228584
0.053522,-0.058775969
0.053522,-0.143416697
0.031565,0.417328129
0.031565,0.438488311
0.031565,0.554869312
0.031565,0.946332681
0.0073043,0.946332681
0.0073043,1.665778872
0.0073043,0.417328129
0.0073043,0.554869312
0,0.258626763
0,-0.037615787
0,0.438488311
0,0.258626763
0,-0.037615787
0,0.829951679
0,1.284895595
0,1.210834957
0,1.284895595
0,1.856220511
0,1.549397871
0,1.306055777
0,0.322107309
0,-0.037615787
0,-0.101096333
0,0.512548948
0,1.147354411
0,0.713570678
0,0.554869312
0,0.459648493
0,0.576029494
0,0.438488311
0,1.052133591
0,0.914592408
0,0.036444851
0,-0.016455605
0,-0.153996788
0,-0.016455605
0,-0.153996788
0,0.322107309
0,0.417328129
0,-0.016455605
0.010174,0.93575259
0.010174,1.147354411
0.010174,1.210834957
0.010174,0.195146216
0.058522,0.375007764
0.058522,0.3326874
0.058522,-0.079936151
0.058522,0.142245761
0.053261,0.438488311
0.053261,0.53370913
0.053261,0.396167946
0.053261,1.030973409
0.13591,0.893432226
0.13591,0.459648493
0.13591,0.438488311
0.13591,-0.17515697
0.20178,-0.037615787
0.20178,-0.132836606
0.20178,0.576029494
0.20178,0.258626763
0.312,-0.122256515
0.312,-0.016455605
0.312,-0.153996788
0.312,-0.058775969
0.42865,-0.058775969
0.42865,0.491388766
0.42865,0.237466581
0.42865,-0.153996788
0.44813,0.163405943
0.44813,0.459648493
0.44813,0.53370913
0.44813,0.618349858
0.57117,1.094453956
0.57117,0.777051224
0.57117,0.438488311
0.57117,0.576029494
0.44526,0.459648493
0.44526,-0.122256515
0.44526,0.173986034
0.44526,0.417328129
0.40078,0.099925397
0.40078,-0.132836606
0.40078,-0.016455605
0.40078,-0.079936151
0.28074,-0.058775969
0.28074,0.322107309
0.28074,0.597189676
0.28074,0.491388766
0.20704,-0.153996788
0.20704,-0.037615787
0.20704,0.036444851
0.20704,0.459648493
0.14813,1.052133591
0.14813,0.988653045
0.14813,0.576029494
0.14813,0.491388766
0.078043,0.195146216
0.078043,-0.079936151
0.078043,-0.079936151
0.078043,0.650090132
0.015174,0.163405943
0.015174,-0.101096333
0.015174,-0.037615787
0.015174,-0.153996788
0,-0.037615787
0,-0.037615787
0,0.554869312
0,0.491388766
0,1.718679328
0,1.824480238
0,1.686939054
0,1.824480238
0,1.993761695
0,2.300584335
0,1.824480238
0,1.348376141
0,0.258626763
0,-0.153996788
0,-0.037615787
0,0.3326874
0,0.396167946
0,-0.058775969
0,-0.122256515
0,-0.037615787
0,-0.153996788
0,-0.037615787
0,0.491388766
0,0.216306399
0,-0.037615787
0,-0.132836606
0,-0.016455605
0,0.417328129
0,0.671250314
0,1.073293774
0,1.094453956
0,0.512548948
0.0096957,1.507077507
0.0096957,1.549397871
0.0096957,1.105034047
0.0096957,1.422436778
0.045957,0.512548948
0.045957,0.036444851
0.045957,-0.101096333
0.045957,-0.132836606
0.16296,-0.058775969
0.16296,-0.17515697
0.16296,0.279786945
0.16296,0.396167946
0.303,-0.058775969
0.303,-0.079936151
0.303,-0.101096333
0.303,0.53370913
0.43952,0.417328129
0.43952,0.946332681
0.43952,0.988653045
0.43952,0.438488311
0.53713,0.829951679
0.53713,0.851111862
0.53713,0.173986034
0.53713,-0.079936151
0.6103,0.417328129
0.6103,0.353847582
0.6103,-0.122256515
0.6103,-0.058775969
0.68483,-0.17515697
0.68483,-0.037615787
0.68483,-0.122256515
0.68483,0.491388766
0.68722,0.279786945
0.68722,-0.101096333
0.68722,-0.037615787
0.68722,0.015284669
0.58104,0.554869312
0.58104,0.438488311
0.58104,1.147354411
0.58104,0.787631315
0.55583,0.480808675
0.55583,0.554869312
0.55583,0.036444851
0.55583,-0.016455605
0.4383,-0.058775969
0.4383,0.576029494
0.4383,0.607769767
0.4383,0.713570678
0.33165,0.53370913
0.33165,0.777051224
0.33165,0.851111862
0.33165,1.284895595
0.17326,1.760999692
0.17326,1.231995139
0.17326,1.581138144
0.17326,0.93575259
0.0066522,1.348376141
0.0066522,0.607769767
0.0066522,0.808791497
0.0066522,1.147354411
0.01313,0.554869312
0.01313,0.576029494
0.01313,1.284895595
0.01313,-0.016455605
0,0.036444851
0,0.322107309
0,0.480808675
0,-0.122256515
0,-0.037615787
0,0.893432226
0,1.126194229
0,1.369536323
0,1.64461869
0,1.528237689
0,1.105034047
0,1.168514593
0,0.438488311
0,0.237466581
0,0.692410496
0,1.073293774
0,0.777051224
0,0.491388766
0,0.576029494
0,0.597189676
0,0.459648493
0,0.353847582
0,0.417328129
0,-0.037615787
0,-0.058775969
0,-0.143416697
0,-0.037615787
0,-0.153996788
0,0.459648493
0,0.216306399
0,-0.037615787
0,-0.101096333
0.0091304,0.914592408
0.0091304,1.24257523
0.0091304,1.105034047
0.0091304,1.168514593
0.042609,0.470228584
0.042609,0.470228584
0.042609,0.554869312
0.042609,0.417328129
0.16339,0.554869312
0.16339,0.142245761
0.16339,0.512548948
0.16339,3.781797082
0.27404,23.12220352
0.27404,5.210109374
0.27404,1.030973409
0.27404,1.24257523
0.38726,1.485917325
0.38726,1.856220511
0.38726,1.231995139
0.38726,0.713570678
0.49117,1.126194229
0.49117,1.284895595
0.49117,1.983181604
0.49117,1.84564042
0.54874,1.898540875
0.54874,1.464757142
0.54874,1.485917325
0.54874,1.528237689
0.64622,1.549397871
0.64622,1.210834957
0.64622,1.189674775
0.64622,1.507077507
0.48291,0.512548948
0.48291,0.491388766
0.48291,0.988653045
0.48291,1.327215959
0.30791,1.231995139
0.30791,0.893432226
0.30791,1.528237689
0.30791,0.576029494
0.32639,0.671250314
0.32639,1.602298326
0.32639,0.808791497
0.32639,1.083873865
0.40461,1.485917325
0.40461,0.755891042
0.40461,0.808791497
0.40461,0.713570678
0.34309,0.353847582
0.34309,0.173986034
0.34309,0.576029494
0.34309,0.650090132
0.21661,0.057605033
0.21661,0.173986034
0.21661,0.121085579
0.21661,0.142245761
0.054826,0.3326874
0.054826,0.62892995
0.054826,0.808791497
0.054826,0.650090132
0.017522,0.787631315
0.017522,0.73473086
0.017522,0.946332681
0.017522,1.549397871
0,1.231995139
0,0.93575259
0,0.237466581
0,0.597189676
0,0.787631315
0,0.946332681
0,2.057242241
0,1.73983951
0,1.94086124
0,1.665778872
0,1.126194229
0,1.168514593
0,0.53370913
0,1.105034047
0,0.53370913
0,0.576029494
0,0.480808675
0,0.491388766
0,0.554869312
0,0.554869312
0,0.671250314
0,-0.122256515
0,-0.037615787
0,-0.079936151
0,0.163405943
0,0.121085579
0,0.512548948
0,0.173986034
0,-0.122256515
0,-0.101096333
0,-0.058775969
0,0.142245761
0.0088261,1.84564042
0.0088261,2.300584335
0.0088261,1.803320056
0.0088261,1.073293774
0.042217,0.237466581
0.042217,-0.016455605
0.042217,-0.153996788
0.042217,0.491388766
0.166,0.195146216
0.166,-0.122256515
0.166,-0.037615787
0.166,-0.196317152
0.032652,-0.037615787
0.032652,-0.016455605
0.032652,0.53370913
0.032652,1.401276596
0.48335,0.988653045
0.48335,0.554869312
0.48335,0.576029494
0.48335,0.692410496
0.59687,0.375007764
0.59687,0.692410496
0.59687,0.015284669
0.59687,0.057605033
0.68152,0.004704578
0.68152,-0.132836606
0.68152,0.004704578
0.68152,0.3326874
0.71865,0.353847582
0.71865,-0.132836606
0.71865,0.777051224
0.71865,2.438125519
0.72343,1.464757142
0.72343,0.967492863
0.72343,1.105034047
0.72343,0.851111862
0.068174,0.417328129
0.068174,0.004704578
0.068174,-0.079936151
0.068174,-0.079936151
0.61048,0.163405943
0.61048,0.438488311
0.61048,0.396167946
0.61048,0.078765215
0.49874,0.004704578
0.49874,0.078765215
0.49874,-0.132836606
0.49874,0.300947127
0.34717,0.459648493
0.34717,0.216306399
0.34717,0.53370913
0.34717,0.480808675
0.018826,0.554869312
0.018826,0.417328129
0.018826,1.030973409
0.018826,0.438488311
0.049739,-0.079936151
0.049739,-0.058775969
0.049739,-0.17515697
0.049739,-0.058775969
0.015087,-0.122256515
0.015087,0.554869312
0.015087,0.099925397
0.015087,0.004704578
0,0.53370913
0,0.459648493
0,0.554869312
0,1.782159874
0,0.62892995
0,0.893432226
0,1.189674775
0,1.126194229
0,1.126194229
0,1.147354411
0,1.485917325
0,1.602298326
0,0.173986034
0,-0.016455605
0,0.459648493
0,0.512548948
0,0.53370913
0,1.052133591
0,0.650090132
0,-0.037615787
0,-0.037615787
0,-0.079936151
0,0.015284669
0,0.396167946
0,0.62892995
0,0.258626763
0,0.099925397
0,0.099925397
0,0.195146216
0,0.607769767
0,1.168514593
0,1.083873865
0.0014087,1.782159874
0.0014087,1.983181604
0.0014087,1.919701058
0.0014087,1.147354411
0.007913,0.015284669
0.007913,0.755891042
0.007913,0.3326874
0.007913,0.195146216
0.04587,0.142245761
0.04587,0.015284669
0.04587,0.163405943
0.04587,0.258626763
0.10339,0.692410496
0.10339,0.258626763
0.10339,0.015284669
0.10339,0.650090132
0.20161,0.607769767
0.20161,0.755891042
0.20161,1.686939054
0.20161,1.401276596
0.21765,0.216306399
0.21765,0.057605033
0.21765,0.163405943
0.21765,0.078765215
0.23922,0.121085579
0.23922,0.671250314
0.23922,0.417328129
0.23922,0.173986034
0.2747,0.057605033
0.2747,0.142245761
0.2747,0.512548948
0.2747,0.73473086
0.26648,1.380116414
0.26648,0.893432226
0.26648,0.755891042
0.26648,0.777051224
0.22309,0.597189676
0.22309,0.173986034
0.22309,0.279786945
0.22309,0.73473086
0.238,0.216306399
0.238,0.078765215
0.238,0.173986034
0.238,0.036444851
0.22283,1.030973409
0.22283,0.576029494
0.22283,0.554869312
0.22283,0.163405943
0.16752,0.078765215
0.16752,0.777051224
0.16752,0.650090132
0.16752,0.851111862
0.11157,1.348376141
0.11157,0.872272044
0.11157,0.73473086
0.11157,0.036444851
0.0064348,0.195146216
0.0064348,0.078765215
0.0064348,0.396167946
0.0064348,0.713570678
0.010696,0.015284669
0.010696,0.163405943
0.010696,0.015284669
0.010696,0.142245761
0,0.650090132
0,1.983181604
0,1.083873865
0,0.607769767
0,0.755891042
0,1.919701058
0,1.919701058
0,2.14188297
0,2.173623243
0,1.760999692
0,1.602298326
0,1.401276596
0,0.396167946
0,0.036444851
0,0.671250314
0,0.459648493
0,0.237466581
0,0.53370913
0,0.53370913
0,0.53370913
0,1.052133591
0,0.829951679
0,0.554869312
0,0.53370913
0,0.3326874
0,-0.17515697
0,-0.079936151
0,0.459648493
0,0.237466581
0,0.099925397
0,-0.17515697
0,-0.079936151
0.0086087,1.030973409
0.0086087,1.24257523
0.0086087,2.787268524
0.0086087,1.009813227
0.03913,-0.079936151
0.03913,-0.196317152
0.03913,-0.058775969
0.03913,-0.238637517
0.16978,-0.058775969
0.16978,0.73473086
0.16978,1.052133591
0.16978,0.375007764
0.34009,0.512548948
0.34009,0.459648493
0.34009,0.396167946
0.34009,-0.058775969
0.49861,0.078765215
0.49861,1.485917325
0.49861,0.713570678
0.49861,0.3326874
0.062217,-0.058775969
0.062217,0.142245761
0.062217,0.438488311
0.062217,1.898540875
0.70687,1.231995139
0.70687,1.126194229
0.70687,0.396167946
0.70687,0.576029494
0.074957,0.808791497
0.074957,3.009450436
0.074957,1.464757142
0.074957,2.14188297
0.74791,2.459285701
0.74791,2.258263971
0.74791,1.126194229
0.74791,0.62892995
0.70587,-0.037615787
0.70587,-0.132836606
0.70587,0.53370913
0.70587,0.216306399
0.62326,-0.016455605
0.62326,-0.132836606
0.62326,-0.016455605
0.62326,-0.037615787
0.50439,-0.132836606
0.50439,0.554869312
0.50439,0.173986034
0.50439,-0.016455605
0.3523,-0.153996788
0.3523,-0.037615787
0.3523,0.893432226
0.3523,2.575666703
0.18843,2.491025974
0.18843,1.803320056
0.18843,1.581138144
0.18843,0.914592408
0.046478,1.369536323
0.046478,1.094453956
0.046478,0.755891042
0.046478,0.893432226
0.014348,0.988653045
0.014348,1.231995139
0.014348,1.094453956
0.014348,0.988653045
0,0.121085579
0,0.512548948
0,0.015284669
0,-0.037615787
0,-0.101096333
0,0.692410496
0,1.422436778
0,1.856220511
0,2.395805155
0,1.898540875
0,1.760999692
0,1.73983951
0,0.946332681
0,0.554869312
0,0.375007764
0,0.576029494
0,0.195146216
0,-0.122256515
0,-0.122256515
0,-0.101096333
0,0.142245761
0,-0.122256515
0,0.787631315
0,0.195146216
0,-0.016455605
0,-0.153996788
0,-0.016455605
0,-0.153996788
0,0.057605033
0,0.512548948
0,0.258626763
0,0.576029494
0.0084783,1.401276596
0.0084783,1.84564042
0.0084783,1.73983951
0.0084783,1.189674775
0.045826,1.009813227
0.045826,0.004704578
0.045826,-0.058775969
0.045826,-0.17515697
0.16539,-0.058775969
0.16539,-0.143416697
0.16539,0.036444851
0.16539,0.512548948
0.32804,0.004704578
0.32804,-0.079936151
0.32804,-0.143416697
0.32804,-0.101096333
0.046696,-0.101096333
0.046696,0.258626763
0.046696,1.126194229
0.046696,0.554869312
0.58661,0.576029494
0.58661,0.470228584
0.58661,0.300947127
0.58661,-0.016455605
0.66322,0.057605033
0.66322,0.53370913
0.66322,-0.016455605
0.66322,-0.037615787
0.7093,-0.101096333
0.7093,-0.101096333
0.7093,-0.037615787
0.7093,0.057605033
0.71322,0.53370913
0.71322,0.417328129
0.71322,0.512548948
0.71322,0.554869312
0.64574,0.438488311
0.64574,0.576029494
0.64574,0.755891042
0.64574,1.083873865
0.57204,0.650090132
0.57204,0.3326874
0.57204,0.004704578
0.57204,-0.143416697
0.45265,0.004704578
0.45265,0.216306399
0.45265,0.491388766
0.45265,0.015284669
0.32352,-0.122256515
0.32352,-0.016455605
0.32352,-0.143416697
0.32352,-0.037615787
0.17591,0.258626763
0.17591,0.470228584
0.17591,-0.058775969
0.17591,-0.143416697
0.071478,0.417328129
0.071478,0.438488311
0.071478,0.554869312
0.071478,0.946332681
0.011478,0.946332681
0.011478,1.665778872
0.011478,0.417328129
0.011478,0.554869312
0,0.258626763
0,-0.037615787
0,0.438488311
0,0.258626763
0,-0.037615787
0,0.829951679
0,1.284895595
0,1.210834957
0,1.284895595
0,1.856220511
0,1.549397871
0,1.306055777
0,0.322107309
0,-0.037615787
0,-0.101096333
0,0.512548948
0,1.147354411
0,0.713570678
0,0.554869312
0,0.459648493
0,0.576029494
0,0.438488311
0,1.052133591
0,0.914592408
0,0.036444851
0,-0.016455605
0,-0.153996788
0,-0.016455605
0,-0.153996788
0,0.322107309
0,0.417328129
0,-0.016455605
0.0012957,0.93575259
0.0012957,1.147354411
0.0012957,1.210834957
0.0012957,0.195146216
0.011,0.375007764
0.011,0.3326874
0.011,-0.079936151
0.011,0.142245761
0.02513,0.438488311
0.02513,0.53370913
0.02513,0.396167946
0.02513,1.030973409
0.03787,0.893432226
0.03787,0.459648493
0.03787,0.438488311
0.03787,-0.17515697
0.054696,-0.037615787
0.054696,-0.132836606
0.054696,0.576029494
0.054696,0.258626763
0.073217,-0.122256515
0.073217,-0.016455605
0.073217,-0.153996788
0.073217,-0.058775969
0.078435,-0.058775969
0.078435,0.491388766
0.078435,0.237466581
0.078435,-0.153996788
0.082522,0.163405943
0.082522,0.459648493
0.082522,0.53370913
0.082522,0.618349858
0.086913,1.094453956
0.086913,0.777051224
0.086913,0.438488311
0.086913,0.576029494
0.080739,0.459648493
0.080739,-0.122256515
0.080739,0.173986034
0.080739,0.417328129
0.073957,0.099925397
0.073957,-0.132836606
0.073957,-0.016455605
0.073957,-0.079936151
0.063783,-0.058775969
0.063783,0.322107309
0.063783,0.597189676
0.063783,0.491388766
0.047609,-0.153996788
0.047609,-0.037615787
0.047609,0.036444851
0.047609,0.459648493
0.02687,1.052133591
0.02687,0.988653045
0.02687,0.576029494
0.02687,0.491388766
0.012783,0.195146216
0.012783,-0.079936151
0.012783,-0.079936151
0.012783,0.650090132
0.0020957,0.163405943
0.0020957,-0.101096333
0.0020957,-0.037615787
0.0020957,-0.153996788
0,-0.037615787
0,-0.037615787
0,0.554869312
0,0.491388766
0,1.718679328
0,1.824480238
0,1.686939054
0,1.824480238
0,1.993761695
0,2.300584335
0,1.824480238
0,1.348376141
0,0.258626763
0,-0.153996788
0,-0.037615787
0,0.3326874
0,0.396167946
0,-0.058775969
0,-0.122256515
0,-0.037615787
0,-0.153996788
0,-0.037615787
0,0.491388766
0,0.216306399
0,-0.037615787
0,-0.132836606
0,-0.016455605
0,0.417328129
0,0.671250314
0,1.073293774
0,1.094453956
0,0.512548948
0.009087,1.507077507
0.009087,1.549397871
0.009087,1.105034047
0.009087,1.422436778
0.0043913,0.512548948
0.0043913,0.036444851
0.0043913,-0.101096333
0.0043913,-0.132836606
0.016913,-0.058775969
0.016913,-0.17515697
0.016913,0.279786945
0.016913,0.396167946
0.32378,-0.058775969
0.32378,-0.079936151
0.32378,-0.101096333
0.32378,0.53370913
0.47191,0.417328129
0.47191,0.946332681
0.47191,0.988653045
0.47191,0.438488311
0.61735,0.829951679
0.61735,0.851111862
0.61735,0.173986034
0.61735,-0.079936151
0.66461,0.417328129
0.66461,0.353847582
0.66461,-0.122256515
0.66461,-0.058775969
0.67287,-0.17515697
0.67287,-0.037615787
0.67287,-0.122256515
0.67287,0.491388766
0.6697,0.279786945
0.6697,-0.101096333
0.6697,-0.037615787
0.6697,0.015284669
0.64713,0.554869312
0.64713,0.438488311
0.64713,1.147354411
0.64713,0.787631315
0.55378,0.480808675
0.55378,0.554869312
0.55378,0.036444851
0.55378,-0.016455605
0.46213,-0.058775969
0.46213,0.576029494
0.46213,0.607769767
0.46213,0.713570678
0.31674,0.53370913
0.31674,0.777051224
0.31674,0.851111862
0.31674,1.284895595
0.17752,1.760999692
0.17752,1.231995139
0.17752,1.581138144
0.17752,0.93575259
0.054957,1.348376141
0.054957,0.607769767
0.054957,0.808791497
0.054957,1.147354411
0.015304,0.554869312
0.015304,0.576029494
0.015304,1.284895595
0.015304,-0.016455605
0,0.036444851
0,0.322107309
0,0.480808675
0,-0.122256515
0,-0.037615787
0,0.893432226
0,1.126194229
0,1.369536323
0,1.64461869
0,1.528237689
0,1.105034047
0,1.168514593
0,0.438488311
0,0.237466581
0,0.692410496
0,1.073293774
0,0.777051224
0,0.491388766
0,0.576029494
0,0.597189676
0,0.459648493
0,0.353847582
0,0.417328129
0,-0.037615787
0,-0.058775969
0,-0.143416697
0,-0.037615787
0,-0.153996788
0,0.459648493
0,0.216306399
0,-0.037615787
0,-0.101096333
0.0072174,0.914592408
0.0072174,1.24257523
0.0072174,1.105034047
0.0072174,1.168514593
0.044217,0.470228584
0.044217,0.470228584
0.044217,0.554869312
0.044217,0.417328129
0.015696,0.554869312
0.015696,0.142245761
0.015696,0.512548948
0.015696,3.781797082
0.28835,23.12220352
0.28835,5.210109374
0.28835,1.030973409
0.28835,1.24257523
0.41139,1.485917325
0.41139,1.856220511
0.41139,1.231995139
0.41139,0.713570678
0.057652,1.126194229
0.057652,1.284895595
0.057652,1.983181604
0.057652,1.84564042
0.67296,1.898540875
0.67296,1.464757142
0.67296,1.485917325
0.67296,1.528237689
0.66057,1.549397871
0.66057,1.210834957
0.66057,1.189674775
0.66057,1.507077507
0.67439,0.512548948
0.67439,0.491388766
0.67439,0.988653045
0.67439,1.327215959
0.60635,1.231995139
0.60635,0.893432226
0.60635,1.528237689
0.60635,0.576029494
0.52643,0.671250314
0.52643,1.602298326
0.52643,0.808791497
0.52643,1.083873865
0.45096,1.485917325
0.45096,0.755891042
0.45096,0.808791497
0.45096,0.713570678
0.30057,0.353847582
0.30057,0.173986034
0.30057,0.576029494
0.30057,0.650090132
0.17496,0.057605033
0.17496,0.173986034
0.17496,0.121085579
0.17496,0.142245761
0.053739,0.3326874
0.053739,0.62892995
0.053739,0.808791497
0.053739,0.650090132
0.022217,0.787631315
0.022217,0.73473086
0.022217,0.946332681
0.022217,1.549397871
0,1.231995139
0,0.93575259
0,0.237466581
0,0.597189676
0,0.787631315
0,0.946332681
0,2.057242241
0,1.73983951
0,1.94086124
0,1.665778872
0,1.126194229
0,1.168514593
0,0.53370913
0,1.105034047
0,0.53370913
0,0.576029494
0,0.480808675
0,0.491388766
0,0.554869312
0,0.554869312
0,0.671250314
0,-0.122256515
0,-0.037615787
0,-0.079936151
0,0.163405943
0,0.121085579
0,0.512548948
0,0.173986034
0,-0.122256515
0,-0.101096333
0,-0.058775969
0,0.142245761
0.0082609,1.84564042
0.0082609,2.300584335
0.0082609,1.803320056
0.0082609,1.073293774
0.038913,0.237466581
0.038913,-0.016455605
0.038913,-0.153996788
0.038913,0.491388766
0.16587,0.195146216
0.16587,-0.122256515
0.16587,-0.037615787
0.16587,-0.196317152
0.33204,-0.037615787
0.33204,-0.016455605
0.33204,0.53370913
0.33204,1.401276596
0.04887,0.988653045
0.04887,0.554869312
0.04887,0.576029494
0.04887,0.692410496
0.59883,0.375007764
0.59883,0.692410496
0.59883,0.015284669
0.59883,0.057605033
0.6833,0.004704578
0.6833,-0.132836606
0.6833,0.004704578
0.6833,0.3326874
0.70613,0.353847582
0.70613,-0.132836606
0.70613,0.777051224
0.70613,2.438125519
0.71252,1.464757142
0.71252,0.967492863
0.71252,1.105034047
0.71252,0.851111862
0.66604,0.417328129
0.66604,0.004704578
0.66604,-0.079936151
0.66604,-0.079936151
0.5733,0.163405943
0.5733,0.438488311
0.5733,0.396167946
0.5733,0.078765215
0.45187,0.004704578
0.45187,0.078765215
0.45187,-0.132836606
0.45187,0.300947127
0.31604,0.459648493
0.31604,0.216306399
0.31604,0.53370913
0.31604,0.480808675
0.17683,0.554869312
0.17683,0.417328129
0.17683,1.030973409
0.17683,0.438488311
0.058652,-0.079936151
0.058652,-0.058775969
0.058652,-0.17515697
0.058652,-0.058775969
0.019217,-0.122256515
0.019217,0.554869312
0.019217,0.099925397
0.019217,0.004704578
0,0.53370913
0,0.459648493
0,0.554869312
0,1.782159874
0,0.62892995
0,0.893432226
0,1.189674775
0,1.126194229
0,1.126194229
0,1.147354411
0,1.485917325
0,1.602298326
0,0.173986034
0,-0.016455605
0,0.459648493
0,0.512548948
0,0.639510041
0,1.179094684
0,0.766471133
0,0.036444851
0,0.036444851
0,-0.005875513
0,0.099925397
0,0.491388766
0,0.745310951
